truck_id,route_id,departure_date,estimated_arrival,delay
21011340,R-be2d2cc3,2019-01-13 07:00:00,2019-01-13 20:16:12.000000000,0
25155294,R-92f26285,2019-01-13 07:00:00,2019-01-13 12:15:00.000000000,0
15060086,R-5a873cd1,2019-01-13 07:00:00,2019-01-13 11:17:23.999999999,0
27998086,R-93bbd0a8,2019-01-13 07:00:00,2019-01-13 22:22:48.000000000,0
16325476,R-bb957223,2019-01-13 07:00:00,2019-01-13 16:50:24.000000000,0
16928992,R-ba0c5edb,2019-01-13 07:00:00,2019-01-13 15:46:48.000000000,0
12492275,R-3d4b637a,2019-01-13 07:00:00,2019-01-13 18:45:36.000000000,0
22376424,R-9d4ecda1,2019-01-13 07:00:00,2019-01-13 11:22:12.000000000,0
27775623,R-1fa30cf7,2019-01-13 07:00:00,2019-01-13 11:35:24.000000000,0
32479492,R-4eb1df2c,2019-01-13 07:00:00,2019-01-13 16:10:48.000000000,0
31312028,R-20f95619,2019-01-13 07:00:00,2019-01-13 14:50:24.000000000,0
31003220,R-356c037d,2019-01-13 07:00:00,2019-01-13 09:34:47.999999999,0
13439737,R-a31de8a4,2019-01-13 07:00:00,2019-01-14 00:25:48.000000000,0
39580514,R-de92a807,2019-01-13 07:00:00,2019-01-13 17:20:24.000000000,1
81243042,R-d9a44601,2019-01-13 07:00:00,2019-01-13 09:47:24.000000000,0
32898016,R-6b65c2e1,2019-01-13 07:00:00,2019-01-13 15:56:24.000000000,0
29378614,R-0b2bcff5,2019-01-13 07:00:00,2019-01-14 05:35:24.000000000,0
23639934,R-b608ac6d,2019-01-13 07:00:00,2019-01-14 04:54:36.000000000,0
16825520,R-54f525ba,2019-01-13 07:00:00,2019-01-14 04:15:00.000000000,0
26874710,R-09a88645,2019-01-13 07:00:00,2019-01-14 05:35:24.000000000,0
15421875,R-cff653f0,2019-01-13 07:00:00,2019-01-14 04:01:12.000000000,0
93257833,R-90d781e2,2019-01-13 07:00:00,2019-01-13 20:09:00.000000000,0
15371035,R-ce2d52d9,2019-01-13 07:00:00,2019-01-13 21:48:00.000000000,1
16668142,R-6cfb156e,2019-01-13 07:00:00,2019-01-14 04:45:00.000000000,0
12526607,R-476fc25f,2019-01-13 07:00:00,2019-01-13 16:52:12.000000000,0
91877740,R-4b5442fb,2019-01-13 07:00:00,2019-01-14 01:06:36.000000000,0
85990603,R-1a32157c,2019-01-13 07:00:00,2019-01-14 02:03:00.000000000,1
24444155,R-5dbcf5ae,2019-01-13 07:00:00,2019-01-14 05:08:24.000000000,0
23309143,R-ad451391,2019-01-13 07:00:00,2019-01-13 17:46:48.000000000,0
26768849,R-fd4a0eaf,2019-01-13 07:00:00,2019-01-14 03:16:12.000000000,1
27585963,R-38e5da24,2019-01-13 07:00:00,2019-01-14 06:25:12.000000000,1
27565289,R-f7b3c7f1,2019-01-13 07:00:00,2019-01-14 05:13:12.000000000,0
11275725,R-1c8b53e4,2019-01-13 07:00:00,2019-01-14 02:00:00.000000000,0
27677000,R-a0adca7e,2019-01-13 07:00:00,2019-01-13 22:22:48.000000000,0
44329842,R-7b9174b3,2019-01-13 07:00:00,2019-01-14 05:24:36.000000000,1
28641239,R-4bad2828,2019-01-13 07:00:00,2019-01-14 06:07:12.000000000,1
24287743,R-ecf7b01e,2019-01-13 07:00:00,2019-01-14 05:38:24.000000000,1
12814755,R-81806ca8,2019-01-13 07:00:00,2019-01-14 03:40:12.000000000,1
53279386,R-299ac2b6,2019-01-13 07:00:00,2019-01-14 00:02:24.000000000,1
88471068,R-d92c1aa1,2019-01-13 07:00:00,2019-01-13 07:45:36.000000000,0
30137411,R-6fe2078c,2019-01-13 07:00:00,2019-01-13 12:27:36.000000000,0
19675258,R-4f239e8b,2019-01-13 07:00:00,2019-01-14 04:45:00.000000000,0
12183762,R-38d1e82d,2019-01-13 07:00:00,2019-01-13 20:13:48.000000000,0
87277280,R-8d504c35,2019-01-13 07:00:00,2019-01-13 22:09:00.000000000,0
15000219,R-6ffd78df,2019-01-13 07:00:00,2019-01-13 15:52:48.000000000,0
57783233,R-5b41f973,2019-01-13 07:00:00,2019-01-13 15:20:24.000000000,0
26292563,R-d86173d8,2019-01-13 07:00:00,2019-01-14 01:04:12.000000000,0
29106045,R-a6c7b143,2019-01-13 07:00:00,2019-01-13 12:01:48.000000000,0
12168173,R-1a51696c,2019-01-13 07:00:00,2019-01-13 11:17:23.999999999,1
22065392,R-aab46144,2019-01-13 07:00:00,2019-01-13 10:50:24.000000000,0
53208128,R-2ca11a2b,2019-01-13 07:00:00,2019-01-13 10:42:36.000000000,0
31028955,R-c5f1f329,2019-01-13 07:00:00,2019-01-14 00:38:24.000000000,0
98891327,R-e885bc9e,2019-01-13 07:00:00,2019-01-13 15:07:48.000000000,0
20516509,R-5e925b04,2019-01-13 07:00:00,2019-01-13 08:19:12.000000000,0
89718833,R-89580831,2019-01-13 07:00:00,2019-01-14 00:34:11.999999999,0
13805911,R-010d7468,2019-01-13 07:00:00,2019-01-13 19:45:00.000000000,0
79540804,R-6927f13a,2019-01-13 07:00:00,2019-01-14 00:02:24.000000000,0
26768431,R-56f0b979,2019-01-13 07:00:00,2019-01-13 21:21:00.000000000,0
29006962,R-8b132770,2019-01-13 07:00:00,2019-01-14 03:22:12.000000000,0
14232365,R-25f4bbda,2019-01-13 07:00:00,2019-01-13 17:51:36.000000000,0
57863670,R-570667ca,2019-01-13 07:00:00,2019-01-13 15:04:12.000000000,1
33994055,R-c53701b3,2019-01-13 07:00:00,2019-01-13 09:40:48.000000000,0
32772853,R-4f95f6ba,2019-01-13 07:00:00,2019-01-13 08:31:48.000000000,0
71137292,R-9d373a0b,2019-01-13 07:00:00,2019-01-14 02:42:36.000000000,0
28921384,R-1469ebed,2019-01-13 07:00:00,2019-01-13 22:03:36.000000000,0
17260588,R-0e4c7a3e,2019-01-13 07:00:00,2019-01-13 20:33:00.000000000,0
47024382,R-ef1b4089,2019-01-13 07:00:00,2019-01-14 00:10:48.000000000,0
19980822,R-f8640cff,2019-01-13 07:00:00,2019-01-13 12:44:24.000000000,0
65204544,R-073654b1,2019-01-13 07:00:00,2019-01-13 08:34:47.999999999,0
69577118,R-67bc4206,2019-01-13 07:00:00,2019-01-13 18:10:12.000000000,0
31562809,R-ded40d71,2019-01-13 07:00:00,2019-01-13 10:31:12.000000000,0
14058250,R-83695b88,2019-01-13 07:00:00,2019-01-13 14:21:00.000000000,1
14223048,R-6f562265,2019-01-13 07:00:00,2019-01-14 00:08:24.000000000,0
48415653,R-fca783e0,2019-01-13 07:00:00,2019-01-13 12:16:48.000000000,0
73474297,R-c92bb5c6,2019-01-13 07:00:00,2019-01-13 11:10:12.000000000,0
43346401,R-b348ed51,2019-01-13 07:00:00,2019-01-13 20:46:48.000000000,0
88231513,R-13d078a8,2019-01-13 07:00:00,2019-01-13 16:24:36.000000000,1
13603119,R-4d893c04,2019-01-13 07:00:00,2019-01-13 20:13:48.000000000,0
25120714,R-f8956d04,2019-01-13 07:00:00,2019-01-14 04:33:00.000000000,0
23562847,R-f48e469c,2019-01-13 07:00:00,2019-01-13 13:16:48.000000000,0
57182671,R-2bb5f063,2019-01-13 07:00:00,2019-01-13 12:28:48.000000000,0
99047862,R-04ae9188,2019-01-13 07:00:00,2019-01-14 00:57:36.000000000,1
25301979,R-18e54bb4,2019-01-13 07:00:00,2019-01-13 18:48:00.000000000,0
96362807,R-f9c942a8,2019-01-13 07:00:00,2019-01-13 20:41:24.000000000,0
24763016,R-e3a6b473,2019-01-13 07:00:00,2019-01-13 21:06:36.000000000,0
15821176,R-a6ad6370,2019-01-13 07:00:00,2019-01-13 12:20:24.000000000,0
12323896,R-e58bb599,2019-01-13 07:00:00,2019-01-13 12:55:48.000000000,0
21111802,R-d492f430,2019-01-13 07:00:00,2019-01-13 20:30:36.000000000,0
25951646,R-65cfb635,2019-01-13 07:00:00,2019-01-13 12:16:12.000000000,0
29061230,R-c449c7d0,2019-01-13 07:00:00,2019-01-13 11:57:00.000000000,0
28411080,R-86eb239c,2019-01-13 07:00:00,2019-01-13 16:33:36.000000000,1
24220764,R-fb693c2a,2019-01-13 07:00:00,2019-01-13 14:22:12.000000000,0
21531217,R-b9c85175,2019-01-13 07:00:00,2019-01-14 06:07:12.000000000,0
14560694,R-fe016941,2019-01-13 07:00:00,2019-01-14 01:39:00.000000000,0
22622421,R-e080ba16,2019-01-13 07:00:00,2019-01-13 21:15:36.000000000,1
21260443,R-ff888ed5,2019-01-13 07:00:00,2019-01-13 18:42:00.000000000,1
48123356,R-950b2259,2019-01-13 07:00:00,2019-01-13 13:34:47.999999999,0
31908174,R-a19985d2,2019-01-13 07:00:00,2019-01-13 12:47:24.000000000,0
16965717,R-ccdb6f4e,2019-01-13 07:00:00,2019-01-13 10:09:00.000000000,0
33972412,R-941df974,2019-01-13 07:00:00,2019-01-13 15:48:00.000000000,0
46619422,R-71583e8a,2019-01-13 07:00:00,2019-01-13 14:37:12.000000000,0
81904066,R-28347962,2019-01-13 07:00:00,2019-01-13 20:12:00.000000000,1
30302867,R-a4b1265c,2019-01-13 07:00:00,2019-01-14 00:28:12.000000000,1
10966168,R-5bca940d,2019-01-13 07:00:00,2019-01-13 20:17:23.999999999,0
32554054,R-53494ffa,2019-01-13 07:00:00,2019-01-13 13:50:24.000000000,0
86730900,R-d568a5f2,2019-01-13 07:00:00,2019-01-14 01:29:24.000000000,1
31363807,R-7bcff0d3,2019-01-13 07:00:00,2019-01-13 16:05:24.000000000,1
98191873,R-d56bde1b,2019-01-13 07:00:00,2019-01-13 21:34:11.999999999,0
27668566,R-a346d950,2019-01-13 07:00:00,2019-01-13 22:25:12.000000000,1
10633538,R-2f4c1e45,2019-01-13 07:00:00,2019-01-13 23:17:23.999999999,0
17386890,R-91da63c5,2019-01-13 07:00:00,2019-01-14 03:00:36.000000000,0
25577731,R-7b9271bd,2019-01-13 07:00:00,2019-01-13 16:52:12.000000000,0
80470212,R-3d43ebf8,2019-01-13 07:00:00,2019-01-13 22:09:00.000000000,1
21999423,R-92f11a2e,2019-01-13 07:00:00,2019-01-13 15:50:24.000000000,0
14046819,R-20e986ce,2019-01-13 07:00:00,2019-01-14 06:15:36.000000000,1
68645374,R-d1b27d8a,2019-01-13 07:00:00,2019-01-13 17:58:48.000000000,0
17374677,R-4bdb3bd0,2019-01-13 07:00:00,2019-01-14 00:17:23.999999999,0
11370323,R-4ad0ec8b,2019-01-13 07:00:00,2019-01-14 03:19:12.000000000,0
25773008,R-eb3ad4c1,2019-01-13 07:00:00,2019-01-13 22:22:12.000000000,0
17142878,R-899d9b94,2019-01-13 07:00:00,2019-01-13 22:31:48.000000000,0
32383950,R-ff8ce956,2019-01-13 07:00:00,2019-01-14 06:10:12.000000000,1
33571967,R-cf631f68,2019-01-13 07:00:00,2019-01-13 22:06:00.000000000,0
45849400,R-73f77646,2019-01-13 07:00:00,2019-01-13 23:32:24.000000000,0
20558404,R-a80abc38,2019-01-13 07:00:00,2019-01-13 16:18:00.000000000,0
11232163,R-1002feba,2019-01-13 07:00:00,2019-01-13 19:19:12.000000000,0
21071765,R-3df6a9cd,2019-01-13 07:00:00,2019-01-13 21:48:00.000000000,0
24429827,R-34f59601,2019-01-13 07:00:00,2019-01-13 23:40:48.000000000,0
13631150,R-15b5925d,2019-01-13 07:00:00,2019-01-14 03:45:00.000000000,0
27799951,R-d2df2fb9,2019-01-13 07:00:00,2019-01-13 22:28:48.000000000,0
28678505,R-924d839a,2019-01-13 07:00:00,2019-01-14 02:22:12.000000000,1
23821505,R-922e40f2,2019-01-13 07:00:00,2019-01-13 22:37:48.000000000,0
28507630,R-531f5aad,2019-01-13 07:00:00,2019-01-14 05:19:12.000000000,1
64144761,R-e9bf94ff,2019-01-13 07:00:00,2019-01-14 00:16:12.000000000,0
41638642,R-c9bd5880,2019-01-13 07:00:00,2019-01-13 16:52:12.000000000,1
10630400,R-dec30353,2019-01-13 07:00:00,2019-01-14 02:19:12.000000000,0
75452905,R-48ceacbe,2019-01-13 07:00:00,2019-01-13 15:39:36.000000000,0
31139762,R-ba7f18ea,2019-01-13 07:00:00,2019-01-14 06:33:00.000000000,0
24350497,R-62cf3297,2019-01-13 07:00:00,2019-01-13 19:22:48.000000000,0
68430851,R-4022d583,2019-01-13 07:00:00,2019-01-14 01:06:36.000000000,0
14310127,R-93d60987,2019-01-13 07:00:00,2019-01-13 15:52:48.000000000,0
98614931,R-1acdeb76,2019-01-13 07:00:00,2019-01-14 04:33:00.000000000,0
21597980,R-9238cbe5,2019-01-13 07:00:00,2019-01-13 15:50:24.000000000,0
99981667,R-6b656856,2019-01-13 07:00:00,2019-01-13 22:43:48.000000000,0
22563920,R-79441153,2019-01-13 07:00:00,2019-01-13 10:51:36.000000000,0
52057455,R-7892c8a5,2019-01-13 07:00:00,2019-01-13 19:37:12.000000000,1
16654459,R-74588068,2019-01-13 07:00:00,2019-01-13 18:10:48.000000000,0
74499001,R-3627952f,2019-01-13 07:00:00,2019-01-13 14:34:11.999999999,0
31057269,R-ec132f26,2019-01-13 07:00:00,2019-01-13 22:49:12.000000000,0
14541120,R-3718ca8d,2019-01-13 07:00:00,2019-01-13 15:10:48.000000000,0
18895478,R-2803a531,2019-01-13 07:00:00,2019-01-14 02:48:00.000000000,1
66365909,R-85779b5e,2019-01-13 07:00:00,2019-01-13 17:24:36.000000000,0
79515526,R-590d07d7,2019-01-13 07:00:00,2019-01-14 02:36:36.000000000,0
78564988,R-bfbffabd,2019-01-13 07:00:00,2019-01-13 09:15:36.000000000,0
19571575,R-e3526b37,2019-01-13 07:00:00,2019-01-13 18:32:24.000000000,0
83302529,R-bd18d373,2019-01-13 07:00:00,2019-01-13 14:17:23.999999999,0
29906375,R-0ed24cd6,2019-01-13 07:00:00,2019-01-13 17:15:00.000000000,0
17867711,R-e51c32bd,2019-01-13 07:00:00,2019-01-14 04:56:24.000000000,0
89718106,R-b1e8e9c8,2019-01-13 07:00:00,2019-01-14 04:09:00.000000000,0
25385693,R-0800a595,2019-01-13 07:00:00,2019-01-14 06:15:36.000000000,0
23138031,R-3dac8163,2019-01-13 07:00:00,2019-01-13 21:28:12.000000000,0
25645401,R-5f7269e5,2019-01-13 07:00:00,2019-01-13 15:25:12.000000000,0
24859292,R-bb0d5f70,2019-01-13 07:00:00,2019-01-13 17:34:11.999999999,0
33250272,R-43cdad5b,2019-01-13 07:00:00,2019-01-13 18:10:48.000000000,0
31692825,R-8df73d4e,2019-01-13 07:00:00,2019-01-13 21:54:36.000000000,0
46155960,R-6870c977,2019-01-13 07:00:00,2019-01-13 17:52:12.000000000,0
30973015,R-a93d4476,2019-01-13 07:00:00,2019-01-13 12:08:24.000000000,0
22126955,R-dd6ff7c1,2019-01-13 07:00:00,2019-01-13 19:36:00.000000000,0
19970766,R-d0e06cf2,2019-01-13 07:00:00,2019-01-13 16:02:24.000000000,0
25670063,R-30fb0047,2019-01-13 07:00:00,2019-01-13 10:21:36.000000000,1
22554932,R-44465e11,2019-01-13 07:00:00,2019-01-13 15:20:24.000000000,0
17036941,R-0db9d73f,2019-01-13 07:00:00,2019-01-13 13:16:48.000000000,1
77969688,R-0149242c,2019-01-13 07:00:00,2019-01-14 06:15:36.000000000,1
31403868,R-1a08406e,2019-01-13 07:00:00,2019-01-13 22:43:48.000000000,1
47842104,R-4ddb6c28,2019-01-13 07:00:00,2019-01-13 17:03:36.000000000,1
27082207,R-1d00410b,2019-01-13 07:00:00,2019-01-13 19:25:12.000000000,1
16290844,R-abf09406,2019-01-13 07:00:00,2019-01-13 15:54:36.000000000,0
41046509,R-c1cf4d40,2019-01-13 07:00:00,2019-01-13 17:19:12.000000000,0
62119001,R-7c0b57f4,2019-01-13 07:00:00,2019-01-13 15:09:36.000000000,1
16991743,R-d372b2ff,2019-01-13 07:00:00,2019-01-13 16:33:36.000000000,0
18264020,R-e4c16974,2019-01-13 07:00:00,2019-01-13 07:42:36.000000000,0
20409026,R-83203243,2019-01-13 07:00:00,2019-01-13 15:09:36.000000000,1
33014292,R-7a06fc15,2019-01-13 07:00:00,2019-01-13 16:28:48.000000000,0
15081964,R-6ca8dfef,2019-01-13 07:00:00,2019-01-13 11:24:36.000000000,0
11189150,R-36b7154a,2019-01-13 07:00:00,2019-01-14 03:22:48.000000000,1
13531857,R-41fb82a2,2019-01-13 07:00:00,2019-01-13 13:59:24.000000000,0
23024395,R-4df85ea2,2019-01-13 07:00:00,2019-01-13 19:30:36.000000000,0
22458296,R-967f065a,2019-01-13 07:00:00,2019-01-14 00:07:12.000000000,1
90225505,R-9f9c5d4f,2019-01-13 07:00:00,2019-01-13 22:31:12.000000000,1
18507407,R-8779af3b,2019-01-13 07:00:00,2019-01-13 15:34:11.999999999,0
25017099,R-2e199959,2019-01-13 07:00:00,2019-01-13 13:55:12.000000000,0
31770381,R-85997361,2019-01-13 07:00:00,2019-01-13 19:01:48.000000000,0
24236441,R-9ac999a7,2019-01-13 07:00:00,2019-01-13 13:43:12.000000000,0
18882093,R-e6a70c54,2019-01-13 07:00:00,2019-01-13 12:25:48.000000000,0
20792581,R-49c63127,2019-01-13 07:00:00,2019-01-13 16:01:48.000000000,1
16640575,R-373eec36,2019-01-13 07:00:00,2019-01-13 11:31:48.000000000,0
18945021,R-a6c9b6f3,2019-01-13 07:00:00,2019-01-13 14:46:48.000000000,0
20832950,R-80e4cf46,2019-01-13 07:00:00,2019-01-13 18:21:36.000000000,0
33107659,R-eba11085,2019-01-13 07:00:00,2019-01-13 16:51:36.000000000,0
32778747,R-c165d4fd,2019-01-13 07:00:00,2019-01-13 08:00:00.000000000,0
14638240,R-e74e3c8c,2019-01-13 07:00:00,2019-01-14 03:09:00.000000000,1
21539605,R-7171a317,2019-01-13 07:00:00,2019-01-13 20:28:48.000000000,0
32255566,R-066ee0f4,2019-01-13 07:00:00,2019-01-13 11:27:00.000000000,1
33677790,R-7430e046,2019-01-13 07:00:00,2019-01-14 01:41:24.000000000,0
42486624,R-7d24a7c1,2019-01-13 07:00:00,2019-01-13 20:25:12.000000000,0
31794890,R-53b3fa4a,2019-01-13 07:00:00,2019-01-14 01:04:12.000000000,0
22695998,R-5038c702,2019-01-13 07:00:00,2019-01-13 12:28:48.000000000,0
33788665,R-bd9f1afe,2019-01-13 07:00:00,2019-01-13 17:03:36.000000000,0
97021490,R-3cc18593,2019-01-13 07:00:00,2019-01-14 05:27:36.000000000,1
42302347,R-9c8a69c0,2019-01-13 07:00:00,2019-01-14 00:09:36.000000000,0
25300316,R-8eabc8ee,2019-01-13 07:00:00,2019-01-14 02:00:00.000000000,1
20724268,R-7c518556,2019-01-13 07:00:00,2019-01-14 01:12:36.000000000,1
12155785,R-05c9e7ce,2019-01-13 07:00:00,2019-01-13 07:40:48.000000000,1
74054998,R-f907c9b2,2019-01-13 07:00:00,2019-01-13 17:03:00.000000000,1
19289011,R-aec135f8,2019-01-13 07:00:00,2019-01-14 01:06:36.000000000,0
15673353,R-9d03a960,2019-01-13 07:00:00,2019-01-13 07:43:12.000000000,0
10375958,R-3c70b3d8,2019-01-13 07:00:00,2019-01-13 13:13:48.000000000,0
27433073,R-1e49a895,2019-01-13 07:00:00,2019-01-13 16:18:00.000000000,0
21784492,R-8b89f278,2019-01-13 07:00:00,2019-01-13 09:31:48.000000000,0
27188149,R-4c68ff74,2019-01-13 07:00:00,2019-01-14 01:37:12.000000000,1
11548897,R-3bdcc05d,2019-01-13 07:00:00,2019-01-13 23:33:00.000000000,0
79272556,R-5104f307,2019-01-13 07:00:00,2019-01-13 09:27:00.000000000,1
31120899,R-003c7a81,2019-01-13 07:00:00,2019-01-13 11:45:36.000000000,0
26872264,R-07fcc10e,2019-01-13 07:00:00,2019-01-13 11:38:24.000000000,0
56029484,R-fe6d6bb4,2019-01-13 07:00:00,2019-01-13 13:21:36.000000000,0
31057971,R-a770f1fc,2019-01-13 07:00:00,2019-01-13 19:46:48.000000000,0
26079111,R-58b26646,2019-01-13 07:00:00,2019-01-14 00:45:00.000000000,1
66265520,R-3156d2b2,2019-01-13 07:00:00,2019-01-14 02:45:36.000000000,1
31297189,R-0225d21a,2019-01-13 07:00:00,2019-01-14 01:35:24.000000000,1
17139230,R-21e70514,2019-01-13 07:00:00,2019-01-13 17:56:24.000000000,0
12773858,R-78fd2e4e,2019-01-13 07:00:00,2019-01-14 06:19:48.000000000,1
10787409,R-ef208446,2019-01-13 07:00:00,2019-01-13 20:54:00.000000000,0
29781564,R-7ee42348,2019-01-13 07:00:00,2019-01-13 11:48:00.000000000,0
82265012,R-4e8c28fd,2019-01-13 07:00:00,2019-01-13 16:06:00.000000000,0
21716796,R-8d7fcaf1,2019-01-13 07:00:00,2019-01-14 02:03:00.000000000,1
95491489,R-5efde222,2019-01-13 07:00:00,2019-01-13 12:01:48.000000000,0
14907586,R-4e89d9c6,2019-01-13 07:00:00,2019-01-14 00:57:36.000000000,1
33171837,R-c2a84e2f,2019-01-13 07:00:00,2019-01-13 17:58:48.000000000,0
27384735,R-a5ea1eb3,2019-01-13 07:00:00,2019-01-13 10:51:36.000000000,0
90863204,R-896ca340,2019-01-13 07:00:00,2019-01-13 19:25:12.000000000,0
99568033,R-ef48fb50,2019-01-13 07:00:00,2019-01-14 05:27:36.000000000,1
31642729,R-285ba053,2019-01-13 07:00:00,2019-01-13 15:48:36.000000000,1
18653108,R-745d907e,2019-01-13 07:00:00,2019-01-13 14:29:24.000000000,0
14357029,R-dc597305,2019-01-13 07:00:00,2019-01-13 11:33:36.000000000,1
23471751,R-9f7dd24d,2019-01-13 07:00:00,2019-01-14 04:58:12.000000000,1
38811305,R-29434d3b,2019-01-13 07:00:00,2019-01-13 19:24:36.000000000,1
33516218,R-51bad085,2019-01-13 07:00:00,2019-01-13 11:27:36.000000000,0
17692634,R-006e6e2a,2019-01-13 07:00:00,2019-01-14 04:54:00.000000000,1
13779072,R-0d62780b,2019-01-13 07:00:00,2019-01-13 23:40:12.000000000,1
10946672,R-2dd14646,2019-01-13 07:00:00,2019-01-13 20:07:48.000000000,0
28775989,R-c5b19aa5,2019-01-13 07:00:00,2019-01-14 00:10:12.000000000,1
24356102,R-8b2cfed2,2019-01-13 07:00:00,2019-01-13 12:57:00.000000000,0
11968468,R-5d24485c,2019-01-13 07:00:00,2019-01-13 15:57:36.000000000,0
22220018,R-0df929b3,2019-01-13 07:00:00,2019-01-13 10:51:36.000000000,1
19167358,R-83f9d3e9,2019-01-13 07:00:00,2019-01-13 13:27:00.000000000,0
28674842,R-9f655292,2019-01-13 07:00:00,2019-01-14 01:54:36.000000000,1
19695271,R-d0051231,2019-01-13 07:00:00,2019-01-14 00:49:48.000000000,1
18855810,R-137411da,2019-01-13 07:00:00,2019-01-14 03:33:36.000000000,1
21103543,R-9d8aaf42,2019-01-13 07:00:00,2019-01-13 17:41:24.000000000,0
12515055,R-4abe1254,2019-01-13 07:00:00,2019-01-13 11:45:36.000000000,0
24803038,R-7b39e372,2019-01-13 07:00:00,2019-01-13 17:09:36.000000000,1
12298240,R-9e7d29c6,2019-01-13 07:00:00,2019-01-13 14:26:24.000000000,0
26923239,R-776c2a65,2019-01-13 07:00:00,2019-01-13 18:31:12.000000000,1
59964723,R-4870585f,2019-01-13 07:00:00,2019-01-13 20:25:12.000000000,0
25805634,R-8e86b451,2019-01-13 07:00:00,2019-01-13 09:31:12.000000000,1
64894212,R-0d1cc23e,2019-01-13 07:00:00,2019-01-13 15:54:00.000000000,0
13680498,R-c1572796,2019-01-13 07:00:00,2019-01-13 11:08:24.000000000,0
13524164,R-82abd9ca,2019-01-13 07:00:00,2019-01-13 14:24:00.000000000,0
23496275,R-16097e41,2019-01-13 07:00:00,2019-01-14 05:08:24.000000000,0
30742689,R-6ba9470d,2019-01-13 07:00:00,2019-01-13 11:17:23.999999999,0
91138034,R-94708871,2019-01-13 07:00:00,2019-01-13 18:48:00.000000000,0
22209237,R-d64096e7,2019-01-13 07:00:00,2019-01-14 00:17:23.999999999,0
96814728,R-b5a32b38,2019-01-13 07:00:00,2019-01-13 19:37:12.000000000,1
14370115,R-58868e1d,2019-01-13 07:00:00,2019-01-13 15:54:36.000000000,0
40072775,R-53f2bde2,2019-01-13 07:00:00,2019-01-14 00:09:36.000000000,0
10455714,R-646bddc3,2019-01-13 07:00:00,2019-01-13 15:48:36.000000000,1
28006103,R-266863d8,2019-01-13 07:00:00,2019-01-13 08:57:36.000000000,0
26511178,R-0a496974,2019-01-13 07:00:00,2019-01-13 14:51:00.000000000,0
12137340,R-ea131433,2019-01-13 07:00:00,2019-01-13 23:52:48.000000000,0
51527807,R-04dfd423,2019-01-13 07:00:00,2019-01-13 15:24:00.000000000,1
28973978,R-a29751fe,2019-01-13 07:00:00,2019-01-13 12:33:36.000000000,0
31454477,R-72cc6e25,2019-01-13 07:00:00,2019-01-13 23:48:36.000000000,0
18148503,R-27cc4f57,2019-01-13 07:00:00,2019-01-13 19:58:48.000000000,0
10491120,R-b7c4c0c0,2019-01-13 07:00:00,2019-01-14 04:18:36.000000000,0
10784487,R-4febf0c1,2019-01-13 07:00:00,2019-01-13 22:48:36.000000000,0
20067958,R-d449a191,2019-01-13 07:00:00,2019-01-14 02:10:12.000000000,0
89203390,R-92b12a14,2019-01-13 07:00:00,2019-01-13 21:45:36.000000000,0
25556132,R-6f9d6e8b,2019-01-13 07:00:00,2019-01-13 13:54:00.000000000,0
26840608,R-9ad997c6,2019-01-13 07:00:00,2019-01-13 13:56:24.000000000,0
22913195,R-fa98d928,2019-01-13 07:00:00,2019-01-13 10:51:36.000000000,0
27086559,R-18bb1dc1,2019-01-13 07:00:00,2019-01-14 01:21:00.000000000,0
11973768,R-6c90826e,2019-01-13 07:00:00,2019-01-13 22:13:12.000000000,1
28753771,R-a6f6b099,2019-01-13 07:00:00,2019-01-13 20:06:36.000000000,0
88252334,R-e68fc14b,2019-01-13 07:00:00,2019-01-14 00:50:24.000000000,0
15567425,R-f2384156,2019-01-13 07:00:00,2019-01-13 11:36:00.000000000,0
38324855,R-52c6b1d3,2019-01-13 07:00:00,2019-01-13 12:40:48.000000000,0
24964335,R-f71dce0f,2019-01-13 07:00:00,2019-01-13 22:06:36.000000000,0
14407628,R-0f201c39,2019-01-13 07:00:00,2019-01-13 08:39:36.000000000,0
10234289,R-1b52f6ef,2019-01-13 07:00:00,2019-01-13 14:58:48.000000000,0
20276394,R-396d3118,2019-01-13 07:00:00,2019-01-14 04:25:48.000000000,0
81874052,R-3f03c7bc,2019-01-13 07:00:00,2019-01-13 15:01:12.000000000,0
11248098,R-014ee0d4,2019-01-13 07:00:00,2019-01-13 11:43:48.000000000,0
12240406,R-22b6b401,2019-01-13 07:00:00,2019-01-13 21:55:48.000000000,0
10366123,R-68ecb793,2019-01-13 07:00:00,2019-01-13 23:37:12.000000000,0
12052665,R-0e8932e6,2019-01-13 07:00:00,2019-01-13 17:46:48.000000000,1
11191961,R-2e17fb9b,2019-01-13 07:00:00,2019-01-14 03:19:12.000000000,0
29135433,R-0d532fda,2019-01-13 07:00:00,2019-01-13 10:21:36.000000000,0
14316933,R-a6df9ba2,2019-01-13 07:00:00,2019-01-13 15:17:23.999999999,0
26210303,R-ce6ad021,2019-01-13 07:00:00,2019-01-14 03:16:12.000000000,1
77757333,R-29e0817a,2019-01-13 07:00:00,2019-01-13 10:50:24.000000000,0
81965280,R-c645ba26,2019-01-13 07:00:00,2019-01-13 20:41:24.000000000,0
21680317,R-b98c529c,2019-01-13 07:00:00,2019-01-13 22:22:12.000000000,0
48597864,R-907b0fde,2019-01-13 07:00:00,2019-01-13 18:10:48.000000000,0
22809517,R-c39fbc70,2019-01-13 07:00:00,2019-01-13 17:19:12.000000000,0
