city_id,date,hour,temp,wind_speed,description,precip,humidity,visibility,pressure,chanceofrain,chanceoffog,chanceofsnow,chanceofthunder
C-56e39a5e,2019-02-01,700,72,4,Partly cloudy,0.0,74,6,1014,0,0,0,0
C-56e39a5e,2019-02-01,800,75,4,Partly cloudy,0.0,66,6,1014,0,0,0,0
C-56e39a5e,2019-02-01,900,79,4,Partly cloudy,0.0,58,6,1015,0,0,0,0
C-56e39a5e,2019-02-01,1000,82,4,Partly cloudy,0.0,52,6,1015,0,0,0,0
C-56e39a5e,2019-02-01,1100,86,4,Partly cloudy,0.0,46,6,1014,0,0,0,0
C-56e39a5e,2019-02-01,1200,88,5,Partly cloudy,0.0,40,6,1014,0,0,0,0
C-56e39a5e,2019-02-01,1300,90,6,Partly cloudy,0.0,38,6,1014,0,0,0,0
C-56e39a5e,2019-02-01,1400,90,7,Partly cloudy,0.0,37,6,1013,0,0,0,0
C-56e39a5e,2019-02-01,1500,90,7,Partly cloudy,0.0,36,6,1013,0,0,0,0
C-56e39a5e,2019-02-01,1600,90,7,Partly cloudy,0.0,42,6,1012,0,0,0,0
C-56e39a5e,2019-02-01,1700,88,7,Partly cloudy,0.0,48,6,1012,0,0,0,0
C-56e39a5e,2019-02-01,1800,86,7,Partly cloudy,0.0,53,6,1012,0,0,0,0
C-56e39a5e,2019-02-01,1900,84,6,Partly cloudy,0.0,59,6,1012,0,0,0,0
C-56e39a5e,2019-02-01,2000,82,5,Partly cloudy,0.0,65,6,1013,0,0,0,0
C-56e39a5e,2019-02-01,2100,81,4,Partly cloudy,0.0,71,6,1013,0,0,0,0
C-56e39a5e,2019-02-01,2200,77,4,Partly cloudy,0.0,74,6,1013,0,0,0,0
C-56e39a5e,2019-02-01,2300,73,3,Partly cloudy,0.0,78,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,0,70,2,Partly cloudy,0.0,82,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,100,68,3,Partly cloudy,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,200,66,4,Partly cloudy,0.0,87,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,300,66,4,Partly cloudy,0.0,90,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,400,66,6,Partly cloudy,0.0,90,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,500,68,7,Partly cloudy,0.0,89,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,600,68,8,Partly cloudy,0.0,88,6,1014,0,0,0,0
C-56e39a5e,2019-02-02,700,72,9,Partly cloudy,0.0,82,6,1014,0,0,0,0
C-56e39a5e,2019-02-02,800,75,9,Partly cloudy,0.0,75,6,1014,0,0,0,0
C-56e39a5e,2019-02-02,900,79,9,Partly cloudy,0.0,68,6,1015,0,0,0,0
C-56e39a5e,2019-02-02,1000,82,7,Partly cloudy,0.0,60,6,1014,0,0,0,0
C-56e39a5e,2019-02-02,1100,86,6,Partly cloudy,0.0,52,6,1014,0,0,0,0
C-56e39a5e,2019-02-02,1200,90,4,Partly cloudy,0.0,44,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,1300,88,4,Partly cloudy,0.0,47,6,1012,0,0,0,0
C-56e39a5e,2019-02-02,1400,84,4,Sunny,0.0,51,6,1012,0,0,0,0
C-56e39a5e,2019-02-02,1500,82,5,Sunny,0.0,54,6,1011,0,0,0,0
C-56e39a5e,2019-02-02,1600,82,4,Sunny,0.0,59,6,1011,0,0,0,0
C-56e39a5e,2019-02-02,1700,81,4,Partly cloudy,0.0,64,6,1011,0,0,0,0
C-56e39a5e,2019-02-02,1800,81,3,Partly cloudy,0.0,69,6,1011,0,0,0,0
C-56e39a5e,2019-02-02,1900,79,3,Partly cloudy,0.0,73,6,1012,0,0,0,0
C-56e39a5e,2019-02-02,2000,79,3,Clear,0.0,77,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,2100,77,3,Clear,0.0,82,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,2200,77,4,Clear,0.0,82,6,1013,0,0,0,0
C-56e39a5e,2019-02-02,2300,77,4,Clear,0.0,83,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,0,75,4,Clear,0.0,84,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,100,75,5,Clear,0.0,84,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,200,75,6,Clear,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,300,75,6,Clear,0.0,85,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,400,72,6,Clear,0.0,85,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,500,70,6,Partly cloudy,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,600,66,7,Partly cloudy,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,700,70,6,Partly cloudy,0.0,80,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,800,72,6,Sunny,0.0,74,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,900,75,5,Sunny,0.0,68,6,1014,0,0,0,0
C-56e39a5e,2019-02-03,1000,77,6,Sunny,0.0,63,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,1100,81,6,Sunny,0.0,57,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,1200,84,6,Sunny,0.0,52,6,1013,0,0,0,0
C-56e39a5e,2019-02-03,1300,82,6,Sunny,0.0,53,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,1400,82,7,Sunny,0.0,55,6,1011,0,0,0,0
C-56e39a5e,2019-02-03,1500,82,7,Sunny,0.0,57,6,1010,0,0,0,0
C-56e39a5e,2019-02-03,1600,81,6,Sunny,0.0,61,6,1010,0,0,0,0
C-56e39a5e,2019-02-03,1700,81,6,Sunny,0.0,65,6,1010,0,0,0,0
C-56e39a5e,2019-02-03,1800,79,5,Clear,0.0,70,6,1011,0,0,0,0
C-56e39a5e,2019-02-03,1900,79,4,Clear,0.0,74,6,1011,0,0,0,0
C-56e39a5e,2019-02-03,2000,77,3,Clear,0.0,78,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,2100,77,2,Clear,0.0,83,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,2200,77,2,Clear,0.0,84,6,1012,0,0,0,0
C-56e39a5e,2019-02-03,2300,75,2,Partly cloudy,0.0,85,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,0,75,3,Partly cloudy,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-04,100,75,3,Partly cloudy,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,200,75,4,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,300,75,4,Clear,0.0,87,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,400,72,4,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,500,68,4,Partly cloudy,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,600,64,4,Partly cloudy,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,700,68,3,Partly cloudy,0.0,79,6,1013,0,0,0,0
C-56e39a5e,2019-02-04,800,72,2,Sunny,0.0,73,6,1013,0,0,0,0
C-56e39a5e,2019-02-04,900,75,2,Sunny,0.0,66,6,1013,0,0,0,0
C-56e39a5e,2019-02-04,1000,77,3,Sunny,0.0,62,6,1013,0,0,0,0
C-56e39a5e,2019-02-04,1100,79,4,Sunny,0.0,58,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,1200,81,6,Sunny,0.0,54,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,1300,81,6,Sunny,0.0,55,6,1011,0,0,0,0
C-56e39a5e,2019-02-04,1400,81,7,Sunny,0.0,55,6,1011,0,0,0,0
C-56e39a5e,2019-02-04,1500,81,8,Sunny,0.0,56,6,1010,0,0,0,0
C-56e39a5e,2019-02-04,1600,81,6,Sunny,0.0,60,6,1010,0,0,0,0
C-56e39a5e,2019-02-04,1700,79,5,Sunny,0.0,64,6,1010,0,0,0,0
C-56e39a5e,2019-02-04,1800,79,4,Clear,0.0,67,6,1010,0,0,0,0
C-56e39a5e,2019-02-04,1900,77,3,Clear,0.0,71,6,1011,0,0,0,0
C-56e39a5e,2019-02-04,2000,77,2,Clear,0.0,75,6,1011,0,0,0,0
C-56e39a5e,2019-02-04,2100,77,2,Clear,0.0,79,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,2200,75,2,Clear,0.0,79,6,1012,0,0,0,0
C-56e39a5e,2019-02-04,2300,75,2,Clear,0.0,79,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,0,75,2,Clear,0.0,80,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,100,75,2,Clear,0.0,80,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,200,75,2,Clear,0.0,80,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,300,75,3,Clear,0.0,80,6,1011,0,0,0,0
C-56e39a5e,2019-02-05,400,72,3,Clear,0.0,81,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,500,70,3,Clear,0.0,81,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,600,66,4,Sunny,0.0,82,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,700,72,3,Sunny,0.0,76,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,800,75,2,Sunny,0.0,71,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,900,79,2,Sunny,0.0,65,6,1014,0,0,0,0
C-56e39a5e,2019-02-05,1000,81,2,Sunny,0.0,63,6,1014,0,0,0,0
C-56e39a5e,2019-02-05,1100,82,3,Sunny,0.0,60,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,1200,84,4,Sunny,0.0,58,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,1300,84,5,Sunny,0.0,59,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,1400,84,6,Partly cloudy,0.0,59,6,1011,0,0,0,0
C-56e39a5e,2019-02-05,1500,82,7,Partly cloudy,0.0,59,6,1011,0,0,0,0
C-56e39a5e,2019-02-05,1600,82,6,Partly cloudy,0.0,63,6,1010,0,0,0,0
C-56e39a5e,2019-02-05,1700,81,6,Partly cloudy,0.0,67,6,1010,0,0,0,0
C-56e39a5e,2019-02-05,1800,81,5,Partly cloudy,0.0,72,6,1010,0,0,0,0
C-56e39a5e,2019-02-05,1900,79,4,Partly cloudy,0.0,76,6,1011,0,0,0,0
C-56e39a5e,2019-02-05,2000,79,3,Clear,0.0,80,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,2100,79,2,Clear,0.0,84,6,1012,0,0,0,0
C-56e39a5e,2019-02-05,2200,77,2,Clear,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-05,2300,77,1,Clear,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,0,77,1,Clear,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,100,77,2,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,200,75,2,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,300,75,4,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,400,73,4,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,500,72,5,Clear,0.0,86,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,600,68,6,Sunny,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,700,72,4,Sunny,0.0,80,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,800,75,3,Sunny,0.0,75,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,900,79,2,Sunny,0.0,69,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,1000,81,2,Sunny,0.0,65,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,1100,82,3,Sunny,0.0,61,6,1013,0,0,0,0
C-56e39a5e,2019-02-06,1200,84,4,Sunny,0.0,56,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,1300,84,5,Sunny,0.0,58,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,1400,82,6,Sunny,0.0,60,6,1011,0,0,0,0
C-56e39a5e,2019-02-06,1500,82,7,Sunny,0.0,61,6,1010,0,0,0,0
C-56e39a5e,2019-02-06,1600,81,7,Sunny,0.0,66,6,1010,0,0,0,0
C-56e39a5e,2019-02-06,1700,81,6,Partly cloudy,0.0,71,6,1010,0,0,0,0
C-56e39a5e,2019-02-06,1800,81,6,Partly cloudy,0.0,76,6,1010,0,0,0,0
C-56e39a5e,2019-02-06,1900,79,4,Partly cloudy,0.0,80,6,1011,0,0,0,0
C-56e39a5e,2019-02-06,2000,79,4,Partly cloudy,0.0,84,6,1011,0,0,0,0
C-56e39a5e,2019-02-06,2100,79,2,Partly cloudy,0.0,88,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,2200,77,2,Partly cloudy,0.0,89,6,1012,0,0,0,0
C-56e39a5e,2019-02-06,2300,77,1,Partly cloudy,0.0,90,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,0,77,0,Partly cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,100,77,1,Partly cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,200,77,1,Cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,300,75,2,Cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,400,73,2,Cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,500,72,2,Cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,600,70,2,Cloudy,0.0,91,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,700,72,2,Cloudy,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,800,73,1,Partly cloudy,0.0,81,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,900,75,1,Partly cloudy,0.0,76,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,1000,77,2,Partly cloudy,0.0,72,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,1100,79,3,Partly cloudy,0.0,68,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,1200,81,4,Partly cloudy,0.0,63,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,1300,81,6,Partly cloudy,0.0,64,6,1011,0,0,0,0
C-56e39a5e,2019-02-07,1400,81,7,Partly cloudy,0.0,64,6,1011,0,0,0,0
C-56e39a5e,2019-02-07,1500,81,8,Partly cloudy,0.0,65,6,1010,0,0,0,0
C-56e39a5e,2019-02-07,1600,81,8,Partly cloudy,0.0,68,6,1010,0,0,0,0
C-56e39a5e,2019-02-07,1700,81,9,Partly cloudy,0.0,71,6,1010,0,0,0,0
C-56e39a5e,2019-02-07,1800,81,9,Partly cloudy,0.0,75,6,1010,0,0,0,0
C-56e39a5e,2019-02-07,1900,79,8,Partly cloudy,0.0,78,6,1011,0,0,0,0
C-56e39a5e,2019-02-07,2000,79,8,Clear,0.0,81,6,1012,0,0,0,0
C-56e39a5e,2019-02-07,2100,79,7,Clear,0.0,84,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,2200,77,7,Clear,0.0,85,6,1013,0,0,0,0
C-56e39a5e,2019-02-07,2300,77,6,Clear,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,0,77,4,Clear,0.0,88,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,100,77,5,Clear,0.0,88,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,200,75,5,Clear,0.0,88,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,300,75,6,Clear,0.0,88,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,400,72,6,Clear,0.0,86,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,500,70,5,Clear,0.0,85,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,600,66,5,Sunny,0.0,84,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,700,68,6,Sunny,0.0,78,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,800,72,8,Sunny,0.0,72,6,1015,0,0,0,0
C-56e39a5e,2019-02-08,900,73,9,Sunny,0.0,67,6,1015,0,0,0,0
C-56e39a5e,2019-02-08,1000,77,10,Sunny,0.0,62,6,1015,0,0,0,0
C-56e39a5e,2019-02-08,1100,79,11,Sunny,0.0,57,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,1200,81,11,Sunny,0.0,53,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,1300,81,13,Sunny,0.0,52,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,1400,81,14,Sunny,0.0,52,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,1500,81,16,Sunny,0.0,52,6,1012,0,0,0,0
C-56e39a5e,2019-02-08,1600,81,15,Sunny,0.0,57,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,1700,79,14,Sunny,0.0,63,6,1013,0,0,0,0
C-56e39a5e,2019-02-08,1800,79,13,Clear,0.0,68,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,1900,79,11,Clear,0.0,69,6,1014,0,0,0,0
C-56e39a5e,2019-02-08,2000,79,10,Clear,0.0,70,6,1015,0,0,0,0
C-56e39a5e,2019-02-08,2100,79,9,Clear,0.0,71,6,1016,0,0,0,0
C-56e39a5e,2019-02-08,2200,77,11,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-08,2300,77,13,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,0,77,15,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,100,77,16,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,200,77,17,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,300,77,17,Clear,0.0,70,6,1016,0,0,0,0
C-56e39a5e,2019-02-09,400,75,16,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,500,73,13,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,600,72,11,Sunny,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,700,72,12,Sunny,0.0,68,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,800,73,14,Sunny,0.0,67,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,900,75,14,Sunny,0.0,66,6,1018,0,0,0,0
C-56e39a5e,2019-02-09,1000,75,16,Sunny,0.0,62,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,1100,77,17,Sunny,0.0,59,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,1200,79,19,Sunny,0.0,56,6,1016,0,0,0,0
C-56e39a5e,2019-02-09,1300,79,19,Sunny,0.0,57,6,1016,0,0,0,0
C-56e39a5e,2019-02-09,1400,79,19,Sunny,0.0,57,6,1015,0,0,0,0
C-56e39a5e,2019-02-09,1500,81,19,Sunny,0.0,57,6,1014,0,0,0,0
C-56e39a5e,2019-02-09,1600,79,19,Sunny,0.0,61,6,1015,0,0,0,0
C-56e39a5e,2019-02-09,1700,77,19,Sunny,0.0,64,6,1015,0,0,0,0
C-56e39a5e,2019-02-09,1800,77,19,Clear,0.0,68,6,1015,0,0,0,0
C-56e39a5e,2019-02-09,1900,77,16,Clear,0.0,68,6,1016,0,0,0,0
C-56e39a5e,2019-02-09,2000,77,14,Clear,0.0,69,6,1016,0,0,0,0
C-56e39a5e,2019-02-09,2100,75,11,Clear,0.0,69,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,2200,75,12,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-09,2300,75,12,Clear,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,0,75,13,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,100,75,15,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,200,75,16,Clear,0.0,71,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,300,75,18,Clear,0.0,72,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,400,72,17,Clear,0.0,72,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,500,70,17,Clear,0.0,72,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,600,68,16,Sunny,0.0,72,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,700,70,16,Sunny,0.0,70,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,800,72,15,Sunny,0.0,68,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,900,73,14,Sunny,0.0,66,6,1017,0,0,0,0
C-56e39a5e,2019-02-10,1000,75,14,Sunny,0.0,63,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,1100,77,14,Sunny,0.0,60,6,1016,0,0,0,0
C-56e39a5e,2019-02-10,1200,79,14,Sunny,0.0,56,6,1015,0,0,0,0
C-56e39a5e,2019-02-10,1300,79,14,Sunny,0.0,57,6,1014,0,0,0,0
C-56e39a5e,2019-02-10,1400,79,14,Sunny,0.0,57,6,1014,0,0,0,0
C-56e39a5e,2019-02-10,1500,77,14,Sunny,0.0,58,6,1013,0,0,0,0
C-56e39a5e,2019-02-10,1600,77,15,Sunny,0.0,61,6,1013,0,0,0,0
C-56e39a5e,2019-02-10,1700,75,15,Sunny,0.0,64,6,1013,0,0,0,0
C-56e39a5e,2019-02-10,1800,75,15,Clear,0.0,67,6,1013,0,0,0,0
C-56e39a5e,2019-02-10,1900,75,14,Clear,0.0,70,6,1013,0,0,0,0
C-56e39a5e,2019-02-10,2000,75,12,Clear,0.0,73,6,1014,0,0,0,0
C-56e39a5e,2019-02-10,2100,73,11,Clear,0.0,76,6,1014,0,0,0,0
C-56e39a5e,2019-02-10,2200,73,11,Clear,0.0,77,6,1014,0,0,0,0
C-56e39a5e,2019-02-10,2300,73,10,Clear,0.0,79,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,0,73,9,Clear,0.0,80,6,1015,0,0,0,0
C-56e39a5e,2019-02-11,100,73,9,Clear,0.0,80,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,200,72,9,Clear,0.0,81,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,300,72,9,Clear,0.0,82,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,400,70,9,Clear,0.0,82,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,500,68,9,Clear,0.0,82,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,600,66,9,Sunny,0.0,82,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,700,68,8,Sunny,0.0,76,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,800,70,7,Sunny,0.0,71,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,900,72,7,Sunny,0.0,65,6,1014,0,0,0,0
C-56e39a5e,2019-02-11,1000,75,7,Sunny,0.0,58,6,1013,0,0,0,0
C-56e39a5e,2019-02-11,1100,79,7,Sunny,0.0,52,6,1013,0,0,0,0
C-56e39a5e,2019-02-11,1200,82,8,Sunny,0.0,45,6,1013,0,0,0,0
C-56e39a5e,2019-02-11,1300,81,8,Sunny,0.0,47,6,1012,0,0,0,0
C-56e39a5e,2019-02-11,1400,81,8,Sunny,0.0,48,6,1011,0,0,0,0
C-56e39a5e,2019-02-11,1500,81,8,Sunny,0.0,49,6,1010,0,0,0,0
C-56e39a5e,2019-02-11,1600,79,7,Sunny,0.0,53,6,1010,0,0,0,0
C-56e39a5e,2019-02-11,1700,79,7,Sunny,0.0,57,6,1010,0,0,0,0
C-56e39a5e,2019-02-11,1800,79,6,Clear,0.0,62,6,1011,0,0,0,0
C-56e39a5e,2019-02-11,1900,77,5,Clear,0.0,65,6,1011,0,0,0,0
C-56e39a5e,2019-02-11,2000,77,4,Clear,0.0,69,6,1012,0,0,0,0
C-56e39a5e,2019-02-11,2100,75,4,Clear,0.0,72,6,1012,0,0,0,0
C-56e39a5e,2019-02-11,2200,75,2,Clear,0.0,71,6,1012,0,0,0,0
C-56e39a5e,2019-02-11,2300,73,2,Clear,0.0,69,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,0,73,1,Clear,0.0,68,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,100,73,1,Clear,0.0,67,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,200,72,1,Clear,0.0,66,6,1012,0,0,0,0
C-56e39a5e,2019-02-12,300,72,1,Clear,0.0,65,6,1012,0,0,0,0
C-56e39a5e,2019-02-12,400,70,2,Clear,0.0,67,6,1012,0,0,0,0
C-56e39a5e,2019-02-12,500,68,4,Clear,0.0,68,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,600,66,5,Sunny,0.0,69,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,700,70,5,Sunny,0.0,65,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,800,75,5,Sunny,0.0,61,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,900,79,5,Sunny,0.0,58,6,1014,0,0,0,0
C-56e39a5e,2019-02-12,1000,81,5,Sunny,0.0,52,6,1014,0,0,0,0
C-56e39a5e,2019-02-12,1100,82,5,Sunny,0.0,46,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1200,84,6,Sunny,0.0,40,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1300,84,6,Sunny,0.0,42,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1400,82,6,Sunny,0.0,43,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1500,82,7,Sunny,0.0,45,6,1012,0,0,0,0
C-56e39a5e,2019-02-12,1600,82,6,Sunny,0.0,51,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1700,81,6,Sunny,0.0,57,6,1013,0,0,0,0
C-56e39a5e,2019-02-12,1800,81,4,Clear,0.0,63,6,1014,0,0,0,0
C-56e39a5e,2019-02-12,1900,79,4,Clear,0.0,68,6,1014,0,0,0,0
C-56e39a5e,2019-02-12,2000,79,5,Clear,0.0,72,6,1015,0,0,0,0
C-56e39a5e,2019-02-12,2100,77,5,Clear,0.0,77,6,1016,0,0,0,0
C-56e39a5e,2019-02-12,2200,77,7,Clear,0.0,75,6,1016,0,0,0,0
C-56e39a5e,2019-02-12,2300,77,8,Clear,0.0,74,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,0,77,10,Clear,0.0,72,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,100,77,10,Clear,0.0,72,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,200,75,11,Clear,0.0,72,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,300,75,11,Clear,0.0,72,6,1016,0,0,0,0
C-56e39a5e,2019-02-13,400,73,10,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,500,73,9,Clear,0.0,71,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,600,72,9,Sunny,0.0,71,6,1018,0,0,0,0
C-56e39a5e,2019-02-13,700,72,11,Sunny,0.0,69,6,1018,0,0,0,0
C-56e39a5e,2019-02-13,800,73,14,Sunny,0.0,68,6,1019,0,0,0,0
C-56e39a5e,2019-02-13,900,73,16,Sunny,0.0,67,6,1019,0,0,0,0
C-56e39a5e,2019-02-13,1000,75,19,Sunny,0.0,65,6,1019,0,0,0,0
C-56e39a5e,2019-02-13,1100,75,21,Sunny,0.0,62,6,1019,0,0,0,0
C-56e39a5e,2019-02-13,1200,77,23,Sunny,0.0,60,6,1018,0,0,0,0
C-56e39a5e,2019-02-13,1300,77,24,Sunny,0.0,60,6,1017,0,0,0,0
C-56e39a5e,2019-02-13,1400,77,24,Sunny,0.0,59,6,1017,0,0,0,0
